timestamp,temp,rain_1h,snow_1h,clouds_all,traffic_volume,holiday,weather_main,weather_description,predicted_vehicle_count
2013-09-19 23:15:00,290.14,0.0,0.0,1.0,142,None,Clear,sky is clear,16.982687
2013-09-19 23:30:00,290.14,0.0,0.0,1.0,124,None,Clear,sky is clear,16.982687
2013-09-19 23:45:00,290.14,0.0,0.0,1.0,107,None,Clear,sky is clear,16.982687
2013-09-20 00:00:00,289.39,0.0,0.0,1.0,90,None,Clear,sky is clear,16.982687
2013-09-20 00:15:00,289.39,0.0,0.0,1.0,84,None,Clear,sky is clear,16.982687
2013-09-20 00:30:00,289.39,0.0,0.0,1.0,78,None,Clear,sky is clear,16.982687
2013-09-20 00:45:00,289.39,0.0,0.0,1.0,72,None,Clear,sky is clear,16.982687
2013-09-20 01:00:00,289.39,0.0,0.0,1.0,66,None,Clear,sky is clear,16.982687
2013-09-20 01:15:00,289.39,0.0,0.0,1.0,61,None,Clear,sky is clear,16.982687
2013-09-20 01:30:00,289.39,0.0,0.0,1.0,55,None,Clear,sky is clear,16.982687
2013-09-20 01:45:00,289.39,0.0,0.0,1.0,49,None,Clear,sky is clear,16.982687
2013-09-20 02:00:00,288.39,0.0,0.0,75.0,43,None,Clouds,broken clouds,16.982687
2013-09-20 02:15:00,288.39,0.0,0.0,75.0,52,None,Clouds,broken clouds,16.982687
2013-09-20 02:30:00,288.39,0.0,0.0,75.0,61,None,Clouds,broken clouds,16.982687
2013-09-20 02:45:00,288.39,0.0,0.0,75.0,70,None,Clouds,broken clouds,16.982687
2013-09-20 03:00:00,288.39,0.0,0.0,75.0,80,None,Clouds,broken clouds,16.982687
2013-09-20 03:15:00,288.39,0.0,0.0,75.0,89,None,Clouds,broken clouds,16.982687
2013-09-20 03:30:00,288.39,0.0,0.0,75.0,98,None,Clouds,broken clouds,16.982687
2013-09-20 03:45:00,288.39,0.0,0.0,75.0,107,None,Clouds,broken clouds,16.982687
2013-09-20 04:00:00,286.9,0.0,0.0,75.0,116,None,Clouds,broken clouds,16.982687
2013-09-20 04:15:00,286.9,0.0,0.0,75.0,184,None,Clouds,broken clouds,16.982687
2013-09-20 04:30:00,286.9,0.0,0.0,75.0,252,None,Clouds,broken clouds,16.982687
2013-09-20 04:45:00,286.9,0.0,0.0,75.0,320,None,Clouds,broken clouds,16.982687
2013-09-20 05:00:00,286.87,0.0,0.0,75.0,388,None,Clouds,broken clouds,16.982687
2013-09-20 05:15:00,286.87,0.0,0.0,75.0,423,None,Clouds,broken clouds,16.982687
2013-09-20 05:30:00,286.87,0.0,0.0,75.0,458,None,Clouds,broken clouds,16.982687
2013-09-20 05:45:00,286.87,0.0,0.0,75.0,493,None,Clouds,broken clouds,16.982687
2013-09-20 06:00:00,286.87,0.0,0.0,75.0,527,None,Clouds,broken clouds,16.982687
2013-09-20 06:15:00,286.87,0.0,0.0,75.0,562,None,Clouds,broken clouds,16.982687
2013-09-20 06:30:00,286.87,0.0,0.0,75.0,597,None,Clouds,broken clouds,16.982687
2013-09-20 06:45:00,286.87,0.0,0.0,75.0,632,None,Clouds,broken clouds,16.982687
2013-09-20 07:00:00,286.87,0.0,0.0,75.0,667,None,Clouds,broken clouds,16.982687
2013-09-20 07:15:00,286.87,0.0,0.0,75.0,701,None,Clouds,broken clouds,16.982687
2013-09-20 07:30:00,286.87,0.0,0.0,75.0,736,None,Clouds,broken clouds,16.982687
2013-09-20 07:45:00,286.87,0.0,0.0,75.0,771,None,Clouds,broken clouds,16.982687
2013-09-20 08:00:00,287.15,0.0,0.0,75.0,806,None,Rain,light rain,16.982687
2013-09-20 08:15:00,287.15,0.0,0.0,75.0,774,None,Rain,light rain,16.982687
2013-09-20 08:30:00,287.15,0.0,0.0,75.0,742,None,Rain,light rain,16.982687
2013-09-20 08:45:00,287.15,0.0,0.0,75.0,710,None,Rain,light rain,16.982687
2013-09-20 09:00:00,287.66,0.0,0.0,90.0,679,None,Clouds,overcast clouds,16.982687
2013-09-20 09:15:00,287.66,0.0,0.0,90.0,673,None,Clouds,overcast clouds,16.982687
2013-09-20 09:30:00,287.66,0.0,0.0,90.0,667,None,Clouds,overcast clouds,16.982687
2013-09-20 09:45:00,287.66,0.0,0.0,90.0,661,None,Clouds,overcast clouds,16.982687
2013-09-20 10:00:00,287.9,0.0,0.0,90.0,655,None,Clouds,overcast clouds,16.982687
2013-09-20 10:15:00,287.9,0.0,0.0,90.0,675,None,Clouds,overcast clouds,16.982687
2013-09-20 10:30:00,287.9,0.0,0.0,90.0,695,None,Clouds,overcast clouds,16.982687
2013-09-20 10:45:00,287.9,0.0,0.0,90.0,714,None,Clouds,overcast clouds,16.982687
2013-09-20 11:00:00,288.34,0.0,0.0,90.0,734,None,Rain,light rain,16.982687
2013-09-20 11:15:00,288.34,0.0,0.0,90.0,738,None,Rain,light rain,16.982687
2013-09-20 11:30:00,288.34,0.0,0.0,90.0,742,None,Rain,light rain,16.982687
2013-09-20 11:45:00,288.34,0.0,0.0,90.0,747,None,Rain,light rain,16.982687
2013-09-20 12:00:00,288.34,0.0,0.0,90.0,751,None,Rain,light rain,16.982687
2013-09-20 12:15:00,288.34,0.0,0.0,90.0,755,None,Rain,light rain,16.982687
2013-09-20 12:30:00,288.34,0.0,0.0,90.0,759,None,Rain,light rain,16.982687
2013-09-20 12:45:00,288.34,0.0,0.0,90.0,764,None,Rain,light rain,16.982687
2013-09-20 13:00:00,290.41,0.0,0.0,75.0,768,None,Clouds,broken clouds,16.982687
2013-09-20 13:15:00,290.41,0.0,0.0,75.0,776,None,Clouds,broken clouds,16.982687
2013-09-20 13:30:00,290.41,0.0,0.0,75.0,785,None,Clouds,broken clouds,16.982687
2013-09-20 13:45:00,290.41,0.0,0.0,75.0,794,None,Clouds,broken clouds,16.982687
2013-09-20 14:00:00,290.5,0.0,0.0,90.0,802,None,Clouds,overcast clouds,16.982687
2013-09-20 14:15:00,290.5,0.0,0.0,90.0,805,None,Clouds,overcast clouds,16.982687
2013-09-20 14:30:00,290.5,0.0,0.0,90.0,808,None,Clouds,overcast clouds,16.982687
2013-09-20 14:45:00,290.5,0.0,0.0,90.0,811,None,Clouds,overcast clouds,16.982687
2013-09-20 15:00:00,290.5,0.0,0.0,90.0,814,None,Clouds,overcast clouds,16.982687
2013-09-20 15:15:00,290.5,0.0,0.0,90.0,816,None,Clouds,overcast clouds,16.982687
2013-09-20 15:30:00,290.5,0.0,0.0,90.0,819,None,Clouds,overcast clouds,16.982687
2013-09-20 15:45:00,290.5,0.0,0.0,90.0,822,None,Clouds,overcast clouds,16.982687
2013-09-20 16:00:00,290.5,0.0,0.0,90.0,825,None,Clouds,overcast clouds,16.982687
2013-09-20 16:15:00,290.5,0.0,0.0,90.0,827,None,Clouds,overcast clouds,16.982687
2013-09-20 16:30:00,290.5,0.0,0.0,90.0,830,None,Clouds,overcast clouds,16.982687
2013-09-20 16:45:00,290.5,0.0,0.0,90.0,833,None,Clouds,overcast clouds,16.982687
2013-09-20 17:00:00,287.47,0.0,0.0,90.0,836,None,Rain,moderate rain,16.982687
2013-09-20 17:15:00,287.47,0.0,0.0,90.0,800,None,Rain,moderate rain,16.982687
2013-09-20 17:30:00,287.47,0.0,0.0,90.0,763,None,Rain,moderate rain,16.982687
2013-09-20 17:45:00,287.47,0.0,0.0,90.0,727,None,Rain,moderate rain,16.982687
2013-09-20 18:00:00,287.47,0.0,0.0,90.0,691,None,Rain,moderate rain,16.982687
2013-09-20 18:15:00,287.47,0.0,0.0,90.0,654,None,Rain,moderate rain,16.982687
2013-09-20 18:30:00,287.47,0.0,0.0,90.0,618,None,Rain,moderate rain,16.982687
2013-09-20 18:45:00,287.47,0.0,0.0,90.0,582,None,Rain,moderate rain,16.982687
2013-09-20 19:00:00,285.15,0.0,0.0,90.0,546,None,Clouds,overcast clouds,16.982687
2013-09-20 19:15:00,285.15,0.0,0.0,90.0,524,None,Clouds,overcast clouds,16.982687
2013-09-20 19:30:00,285.15,0.0,0.0,90.0,502,None,Clouds,overcast clouds,16.982687
2013-09-20 19:45:00,285.15,0.0,0.0,90.0,480,None,Clouds,overcast clouds,16.982687
2013-09-20 20:00:00,284.15,0.0,0.0,1.0,458,None,Clear,sky is clear,16.982687
2013-09-20 20:15:00,284.15,0.0,0.0,1.0,447,None,Clear,sky is clear,16.982687
2013-09-20 20:30:00,284.15,0.0,0.0,1.0,436,None,Clear,sky is clear,16.982687
2013-09-20 20:45:00,284.15,0.0,0.0,1.0,424,None,Clear,sky is clear,16.982687
2013-09-20 21:00:00,284.15,0.0,0.0,1.0,413,None,Clear,sky is clear,16.982687
2013-09-20 21:15:00,284.15,0.0,0.0,1.0,402,None,Clear,sky is clear,16.982687
2013-09-20 21:30:00,284.15,0.0,0.0,1.0,390,None,Clear,sky is clear,16.982687
2013-09-20 21:45:00,284.15,0.0,0.0,1.0,379,None,Clear,sky is clear,16.982687
2013-09-20 22:00:00,283.63,0.0,0.0,40.0,368,None,Clouds,scattered clouds,16.982687
2013-09-20 22:15:00,283.63,0.0,0.0,40.0,339,None,Clouds,scattered clouds,16.982687
2013-09-20 22:30:00,283.63,0.0,0.0,40.0,311,None,Clouds,scattered clouds,16.982687
2013-09-20 22:45:00,283.63,0.0,0.0,40.0,282,None,Clouds,scattered clouds,16.982687
2013-09-20 23:00:00,283.14,0.0,0.0,40.0,254,None,Clouds,scattered clouds,16.982687
2013-09-20 23:15:00,283.14,0.0,0.0,40.0,230,None,Clouds,scattered clouds,16.982687
2013-09-20 23:30:00,283.14,0.0,0.0,40.0,207,None,Clouds,scattered clouds,16.982687
2013-09-20 23:45:00,283.14,0.0,0.0,40.0,183,None,Clouds,scattered clouds,16.982687
2013-09-21 00:00:00,282.63,0.0,0.0,1.0,159,None,Clear,sky is clear,16.982687
2013-09-21 00:15:00,282.63,0.0,0.0,1.0,144,None,Clear,sky is clear,16.982687
2013-09-21 00:30:00,282.63,0.0,0.0,1.0,129,None,Clear,sky is clear,16.982687
2013-09-21 00:45:00,282.63,0.0,0.0,1.0,114,None,Clear,sky is clear,16.982687
2013-09-21 01:00:00,282.37,0.0,0.0,90.0,99,None,Clouds,overcast clouds,16.982687
2013-09-21 01:15:00,282.37,0.0,0.0,90.0,94,None,Clouds,overcast clouds,16.982687
2013-09-21 01:30:00,282.37,0.0,0.0,90.0,89,None,Clouds,overcast clouds,16.982687
2013-09-21 01:45:00,282.37,0.0,0.0,90.0,84,None,Clouds,overcast clouds,16.982687
2013-09-21 02:00:00,281.88,0.0,0.0,1.0,80,None,Clear,sky is clear,16.982687
2013-09-21 02:15:00,281.88,0.0,0.0,1.0,74,None,Clear,sky is clear,16.982687
2013-09-21 02:30:00,281.88,0.0,0.0,1.0,68,None,Clear,sky is clear,16.982687
2013-09-21 02:45:00,281.88,0.0,0.0,1.0,63,None,Clear,sky is clear,16.982687
2013-09-21 03:00:00,281.38,0.0,0.0,1.0,57,None,Clear,sky is clear,16.982687
2013-09-21 03:15:00,281.38,0.0,0.0,1.0,66,None,Clear,sky is clear,16.982687
2013-09-21 03:30:00,281.38,0.0,0.0,1.0,75,None,Clear,sky is clear,16.982687
2013-09-21 03:45:00,281.38,0.0,0.0,1.0,83,None,Clear,sky is clear,16.982687
2013-09-21 04:00:00,281.38,0.0,0.0,1.0,92,None,Clear,sky is clear,16.982687
2013-09-21 04:15:00,281.38,0.0,0.0,1.0,101,None,Clear,sky is clear,16.982687
2013-09-21 04:30:00,281.38,0.0,0.0,1.0,109,None,Clear,sky is clear,16.982687
2013-09-21 04:45:00,281.38,0.0,0.0,1.0,118,None,Clear,sky is clear,16.982687
2013-09-21 05:00:00,281.35,0.0,0.0,75.0,127,None,Clouds,broken clouds,16.982687
2013-09-21 05:15:00,281.35,0.0,0.0,75.0,156,None,Clouds,broken clouds,16.982687
2013-09-21 05:30:00,281.35,0.0,0.0,75.0,185,None,Clouds,broken clouds,16.982687
2013-09-21 05:45:00,281.35,0.0,0.0,75.0,214,None,Clouds,broken clouds,16.982687
2013-09-21 06:00:00,281.35,0.0,0.0,75.0,244,None,Clouds,broken clouds,16.982687
2013-09-21 06:15:00,281.35,0.0,0.0,75.0,273,None,Clouds,broken clouds,16.982687
2013-09-21 06:30:00,281.35,0.0,0.0,75.0,302,None,Clouds,broken clouds,16.982687
2013-09-21 06:45:00,281.35,0.0,0.0,75.0,331,None,Clouds,broken clouds,16.982687
2013-09-21 07:00:00,281.35,0.0,0.0,75.0,360,None,Clouds,broken clouds,16.982687
2013-09-21 07:15:00,281.35,0.0,0.0,75.0,389,None,Clouds,broken clouds,16.982687
2013-09-21 07:30:00,281.35,0.0,0.0,75.0,419,None,Clouds,broken clouds,16.982687
2013-09-21 07:45:00,281.35,0.0,0.0,75.0,448,None,Clouds,broken clouds,16.982687
2013-09-21 08:00:00,282.15,0.0,0.0,1.0,477,None,Clear,sky is clear,16.982687
2013-09-21 08:15:00,282.15,0.0,0.0,1.0,479,None,Clear,sky is clear,16.982687
2013-09-21 08:30:00,282.15,0.0,0.0,1.0,481,None,Clear,sky is clear,16.982687
2013-09-21 08:45:00,282.15,0.0,0.0,1.0,482,None,Clear,sky is clear,16.982687
2013-09-21 09:00:00,282.15,0.0,0.0,1.0,484,None,Clear,sky is clear,16.982687
2013-09-21 09:15:00,282.15,0.0,0.0,1.0,486,None,Clear,sky is clear,16.982687
2013-09-21 09:30:00,282.15,0.0,0.0,1.0,488,None,Clear,sky is clear,16.982687
2013-09-21 09:45:00,282.15,0.0,0.0,1.0,490,None,Clear,sky is clear,16.982687
2013-09-21 10:00:00,282.15,0.0,0.0,1.0,492,None,Clear,sky is clear,16.982687
2013-09-21 10:15:00,282.15,0.0,0.0,1.0,493,None,Clear,sky is clear,16.982687
2013-09-21 10:30:00,282.15,0.0,0.0,1.0,495,None,Clear,sky is clear,16.982687
2013-09-21 10:45:00,282.15,0.0,0.0,1.0,497,None,Clear,sky is clear,16.982687
2013-09-21 11:00:00,282.15,0.0,0.0,1.0,499,None,Clear,sky is clear,16.982687
2013-09-21 11:15:00,282.15,0.0,0.0,1.0,501,None,Clear,sky is clear,16.982687
2013-09-21 11:30:00,282.15,0.0,0.0,1.0,503,None,Clear,sky is clear,16.982687
2013-09-21 11:45:00,282.15,0.0,0.0,1.0,505,None,Clear,sky is clear,16.982687
2013-09-21 12:00:00,282.15,0.0,0.0,1.0,506,None,Clear,sky is clear,16.982687
2013-09-21 12:15:00,282.15,0.0,0.0,1.0,508,None,Clear,sky is clear,16.982687
2013-09-21 12:30:00,282.15,0.0,0.0,1.0,510,None,Clear,sky is clear,16.982687
2013-09-21 12:45:00,282.15,0.0,0.0,1.0,512,None,Clear,sky is clear,16.982687
2013-09-21 13:00:00,282.15,0.0,0.0,1.0,514,None,Clear,sky is clear,16.982687
2013-09-21 13:15:00,282.15,0.0,0.0,1.0,516,None,Clear,sky is clear,16.982687
2013-09-21 13:30:00,282.15,0.0,0.0,1.0,517,None,Clear,sky is clear,16.982687
2013-09-21 13:45:00,282.15,0.0,0.0,1.0,519,None,Clear,sky is clear,16.982687
2013-09-21 14:00:00,282.15,0.0,0.0,1.0,521,None,Clear,sky is clear,16.982687
2013-09-21 14:15:00,282.15,0.0,0.0,1.0,523,None,Clear,sky is clear,16.982687
2013-09-21 14:30:00,282.15,0.0,0.0,1.0,525,None,Clear,sky is clear,16.982687
2013-09-21 14:45:00,282.15,0.0,0.0,1.0,527,None,Clear,sky is clear,16.982687
2013-09-21 15:00:00,282.15,0.0,0.0,1.0,528,None,Clear,sky is clear,16.982687
2013-09-21 15:15:00,282.15,0.0,0.0,1.0,530,None,Clear,sky is clear,16.982687
2013-09-21 15:30:00,282.15,0.0,0.0,1.0,532,None,Clear,sky is clear,16.982687
2013-09-21 15:45:00,282.15,0.0,0.0,1.0,534,None,Clear,sky is clear,16.982687
2013-09-21 16:00:00,282.15,0.0,0.0,1.0,536,None,Clear,sky is clear,16.982687
2013-09-21 16:15:00,282.15,0.0,0.0,1.0,538,None,Clear,sky is clear,16.982687
2013-09-21 16:30:00,282.15,0.0,0.0,1.0,540,None,Clear,sky is clear,16.982687
2013-09-21 16:45:00,282.15,0.0,0.0,1.0,541,None,Clear,sky is clear,16.982687
2013-09-21 17:00:00,282.15,0.0,0.0,1.0,543,None,Clear,sky is clear,16.982687
2013-09-21 17:15:00,282.15,0.0,0.0,1.0,545,None,Clear,sky is clear,16.982687
2013-09-21 17:30:00,282.15,0.0,0.0,1.0,547,None,Clear,sky is clear,16.982687
2013-09-21 17:45:00,282.15,0.0,0.0,1.0,549,None,Clear,sky is clear,16.982687
2013-09-21 18:00:00,282.15,0.0,0.0,1.0,551,None,Clear,sky is clear,16.982687
2013-09-21 18:15:00,282.15,0.0,0.0,1.0,552,None,Clear,sky is clear,16.982687
2013-09-21 18:30:00,282.15,0.0,0.0,1.0,554,None,Clear,sky is clear,16.982687
2013-09-21 18:45:00,282.15,0.0,0.0,1.0,556,None,Clear,sky is clear,16.982687
2013-09-21 19:00:00,285.13,0.0,0.0,1.0,558,None,Clear,sky is clear,16.982687
2013-09-21 19:15:00,285.13,0.0,0.0,1.0,537,None,Clear,sky is clear,16.982687
2013-09-21 19:30:00,285.13,0.0,0.0,1.0,515,None,Clear,sky is clear,16.982687
2013-09-21 19:45:00,285.13,0.0,0.0,1.0,494,None,Clear,sky is clear,16.982687
2013-09-21 20:00:00,283.13,0.0,0.0,5.0,473,None,Clear,sky is clear,16.982687
2013-09-21 20:15:00,283.13,0.0,0.0,5.0,479,None,Clear,sky is clear,16.982687
2013-09-21 20:30:00,283.13,0.0,0.0,5.0,486,None,Clear,sky is clear,16.982687
2013-09-21 20:45:00,283.13,0.0,0.0,5.0,493,None,Clear,sky is clear,16.982687
2013-09-21 21:00:00,283.13,0.0,0.0,5.0,499,None,Clear,sky is clear,16.982687
2013-09-21 21:15:00,283.13,0.0,0.0,5.0,506,None,Clear,sky is clear,16.982687
2013-09-21 21:30:00,283.13,0.0,0.0,5.0,512,None,Clear,sky is clear,16.982687
2013-09-21 21:45:00,283.13,0.0,0.0,5.0,519,None,Clear,sky is clear,16.982687
2013-09-21 22:00:00,281.14,0.0,0.0,1.0,525,None,Clear,sky is clear,16.982687
2013-09-21 22:15:00,281.14,0.0,0.0,1.0,485,None,Clear,sky is clear,16.982687
2013-09-21 22:30:00,281.14,0.0,0.0,1.0,445,None,Clear,sky is clear,16.982687
2013-09-21 22:45:00,281.14,0.0,0.0,1.0,404,None,Clear,sky is clear,16.982687
2013-09-21 23:00:00,280.89,0.0,0.0,1.0,364,None,Clear,sky is clear,16.982687
2013-09-21 23:15:00,280.89,0.0,0.0,1.0,333,None,Clear,sky is clear,16.982687
2013-09-21 23:30:00,280.89,0.0,0.0,1.0,301,None,Clear,sky is clear,16.982687
2013-09-21 23:45:00,280.89,0.0,0.0,1.0,270,None,Clear,sky is clear,16.982687
2013-09-22 00:00:00,280.89,0.0,0.0,1.0,239,None,Clear,sky is clear,16.982687
2013-09-22 00:15:00,280.89,0.0,0.0,1.0,208,None,Clear,sky is clear,16.982687
2013-09-22 00:30:00,280.89,0.0,0.0,1.0,176,None,Clear,sky is clear,16.982687
2013-09-22 00:45:00,280.89,0.0,0.0,1.0,145,None,Clear,sky is clear,16.982687
2013-09-22 01:00:00,280.89,0.0,0.0,1.0,114,None,Mist,mist,16.982687
2013-09-22 01:15:00,280.89,0.0,0.0,1.0,108,None,Mist,mist,16.982687
2013-09-22 01:30:00,280.89,0.0,0.0,1.0,103,None,Mist,mist,16.982687
2013-09-22 01:45:00,280.89,0.0,0.0,1.0,97,None,Mist,mist,16.982687
2013-09-22 02:00:00,281.15,0.0,0.0,1.0,92,None,Clear,sky is clear,16.982687
2013-09-22 02:15:00,281.15,0.0,0.0,1.0,101,None,Clear,sky is clear,16.982687
2013-09-22 02:30:00,281.15,0.0,0.0,1.0,110,None,Clear,sky is clear,16.982687
2013-09-22 02:45:00,281.15,0.0,0.0,1.0,119,None,Clear,sky is clear,16.982687
2013-09-22 03:00:00,281.15,0.0,0.0,1.0,128,None,Clear,sky is clear,16.982687
2013-09-22 03:15:00,281.15,0.0,0.0,1.0,137,None,Clear,sky is clear,16.982687
2013-09-22 03:30:00,281.15,0.0,0.0,1.0,146,None,Clear,sky is clear,16.982687
2013-09-22 03:45:00,281.15,0.0,0.0,1.0,155,None,Clear,sky is clear,16.982687
2013-09-22 04:00:00,281.15,0.0,0.0,1.0,164,None,Clear,sky is clear,16.982687
2013-09-22 04:15:00,281.15,0.0,0.0,1.0,173,None,Clear,sky is clear,16.982687
2013-09-22 04:30:00,281.15,0.0,0.0,1.0,182,None,Clear,sky is clear,16.982687
2013-09-22 04:45:00,281.15,0.0,0.0,1.0,191,None,Clear,sky is clear,16.982687
2013-09-22 05:00:00,281.15,0.0,0.0,1.0,200,None,Clear,sky is clear,16.982687
2013-09-22 05:15:00,281.15,0.0,0.0,1.0,210,None,Clear,sky is clear,16.982687
2013-09-22 05:30:00,281.15,0.0,0.0,1.0,219,None,Clear,sky is clear,16.982687
2013-09-22 05:45:00,281.15,0.0,0.0,1.0,228,None,Clear,sky is clear,16.982687
2013-09-22 06:00:00,281.15,0.0,0.0,1.0,237,None,Clear,sky is clear,16.982687
2013-09-22 06:15:00,281.15,0.0,0.0,1.0,246,None,Clear,sky is clear,16.982687
2013-09-22 06:30:00,281.15,0.0,0.0,1.0,255,None,Clear,sky is clear,16.982687
2013-09-22 06:45:00,281.15,0.0,0.0,1.0,264,None,Clear,sky is clear,16.982687
2013-09-22 07:00:00,281.15,0.0,0.0,1.0,273,None,Clear,sky is clear,16.982687
2013-09-22 07:15:00,281.15,0.0,0.0,1.0,282,None,Clear,sky is clear,16.982687
2013-09-22 07:30:00,281.15,0.0,0.0,1.0,291,None,Clear,sky is clear,16.982687
2013-09-22 07:45:00,281.15,0.0,0.0,1.0,300,None,Clear,sky is clear,16.982687
2013-09-22 08:00:00,283.14,0.0,0.0,1.0,309,None,Clear,sky is clear,16.982687
2013-09-22 08:15:00,283.14,0.0,0.0,1.0,351,None,Clear,sky is clear,16.982687
2013-09-22 08:30:00,283.14,0.0,0.0,1.0,392,None,Clear,sky is clear,16.982687
2013-09-22 08:45:00,283.14,0.0,0.0,1.0,433,None,Clear,sky is clear,16.982687
2013-09-22 09:00:00,283.14,0.0,0.0,1.0,474,None,Clear,sky is clear,16.982687
2013-09-22 09:15:00,283.14,0.0,0.0,1.0,515,None,Clear,sky is clear,16.982687
2013-09-22 09:30:00,283.14,0.0,0.0,1.0,556,None,Clear,sky is clear,16.982687
2013-09-22 09:45:00,283.14,0.0,0.0,1.0,597,None,Clear,sky is clear,16.982687
2013-09-22 10:00:00,288.48,0.0,0.0,1.0,638,None,Clear,sky is clear,16.982687
2013-09-22 10:15:00,288.48,0.0,0.0,1.0,636,None,Clear,sky is clear,16.982687
2013-09-22 10:30:00,288.48,0.0,0.0,1.0,634,None,Clear,sky is clear,16.982687
2013-09-22 10:45:00,288.48,0.0,0.0,1.0,632,None,Clear,sky is clear,16.982687
2013-09-22 11:00:00,288.48,0.0,0.0,1.0,631,None,Clear,sky is clear,16.982687
2013-09-22 11:15:00,288.48,0.0,0.0,1.0,629,None,Clear,sky is clear,16.982687
2013-09-22 11:30:00,288.48,0.0,0.0,1.0,627,None,Clear,sky is clear,16.982687
2013-09-22 11:45:00,288.48,0.0,0.0,1.0,625,None,Clear,sky is clear,16.982687
2013-09-22 12:00:00,288.48,0.0,0.0,1.0,623,None,Clear,sky is clear,16.982687
2013-09-22 12:15:00,288.48,0.0,0.0,1.0,621,None,Clear,sky is clear,16.982687
2013-09-22 12:30:00,288.48,0.0,0.0,1.0,620,None,Clear,sky is clear,16.982687
2013-09-22 12:45:00,288.48,0.0,0.0,1.0,618,None,Clear,sky is clear,16.982687
2013-09-22 13:00:00,288.48,0.0,0.0,1.0,616,None,Clear,sky is clear,16.982687
2013-09-22 13:15:00,288.48,0.0,0.0,1.0,614,None,Clear,sky is clear,16.982687
2013-09-22 13:30:00,288.48,0.0,0.0,1.0,612,None,Clear,sky is clear,16.982687
2013-09-22 13:45:00,288.48,0.0,0.0,1.0,611,None,Clear,sky is clear,16.982687
2013-09-22 14:00:00,294.83,0.0,0.0,1.0,609,None,Clear,sky is clear,16.982687
2013-09-22 14:15:00,294.83,0.0,0.0,1.0,617,None,Clear,sky is clear,16.982687
2013-09-22 14:30:00,294.83,0.0,0.0,1.0,625,None,Clear,sky is clear,16.982687
2013-09-22 14:45:00,294.83,0.0,0.0,1.0,633,None,Clear,sky is clear,16.982687
2013-09-22 15:00:00,294.83,0.0,0.0,1.0,641,None,Clear,sky is clear,16.982687
2013-09-22 15:15:00,294.83,0.0,0.0,1.0,650,None,Clear,sky is clear,16.982687
2013-09-22 15:30:00,294.83,0.0,0.0,1.0,658,None,Clear,sky is clear,16.982687
2013-09-22 15:45:00,294.83,0.0,0.0,1.0,666,None,Clear,sky is clear,16.982687
2013-09-22 16:00:00,296.13,0.0,0.0,1.0,674,None,Clear,sky is clear,16.982687
2013-09-22 16:15:00,296.13,0.0,0.0,1.0,662,None,Clear,sky is clear,16.982687
2013-09-22 16:30:00,296.13,0.0,0.0,1.0,650,None,Clear,sky is clear,16.982687
2013-09-22 16:45:00,296.13,0.0,0.0,1.0,639,None,Clear,sky is clear,16.982687
2013-09-22 17:00:00,295.8,0.0,0.0,1.0,627,None,Clear,sky is clear,16.982687
2013-09-22 17:15:00,295.8,0.0,0.0,1.0,611,None,Clear,sky is clear,16.982687
2013-09-22 17:30:00,295.8,0.0,0.0,1.0,596,None,Clear,sky is clear,16.982687
2013-09-22 17:45:00,295.8,0.0,0.0,1.0,580,None,Clear,sky is clear,16.982687
2013-09-22 18:00:00,295.8,0.0,0.0,1.0,565,None,Clear,sky is clear,16.982687
2013-09-22 18:15:00,295.8,0.0,0.0,1.0,549,None,Clear,sky is clear,16.982687
2013-09-22 18:30:00,295.8,0.0,0.0,1.0,534,None,Clear,sky is clear,16.982687
2013-09-22 18:45:00,295.8,0.0,0.0,1.0,518,None,Clear,sky is clear,16.982687
2013-09-22 19:00:00,292.46,0.0,0.0,1.0,503,None,Clear,sky is clear,16.982687
2013-09-22 19:15:00,292.46,0.0,0.0,1.0,484,None,Clear,sky is clear,16.982687
2013-09-22 19:30:00,292.46,0.0,0.0,1.0,464,None,Clear,sky is clear,16.982687
2013-09-22 19:45:00,292.46,0.0,0.0,1.0,445,None,Clear,sky is clear,16.982687
2013-09-22 20:00:00,291.13,0.0,0.0,1.0,426,None,Clear,sky is clear,16.982687
2013-09-22 20:15:00,291.13,0.0,0.0,1.0,400,None,Clear,sky is clear,16.982687
2013-09-22 20:30:00,291.13,0.0,0.0,1.0,373,None,Clear,sky is clear,16.982687
2013-09-22 20:45:00,291.13,0.0,0.0,1.0,347,None,Clear,sky is clear,16.982687
2013-09-22 21:00:00,291.13,0.0,0.0,1.0,320,None,Clear,sky is clear,16.982687
2013-09-22 21:15:00,291.13,0.0,0.0,1.0,294,None,Clear,sky is clear,16.982687
2013-09-22 21:30:00,291.13,0.0,0.0,1.0,268,None,Clear,sky is clear,16.982687
2013-09-22 21:45:00,291.13,0.0,0.0,1.0,241,None,Clear,sky is clear,16.982687
2013-09-22 22:00:00,290.14,0.0,0.0,1.0,215,None,Clear,sky is clear,16.982687
2013-09-22 22:15:00,290.14,0.0,0.0,1.0,197,None,Clear,sky is clear,16.982687
2013-09-22 22:30:00,290.14,0.0,0.0,1.0,179,None,Clear,sky is clear,16.982687
2013-09-22 22:45:00,290.14,0.0,0.0,1.0,161,None,Clear,sky is clear,16.982687
2013-09-22 23:00:00,289.39,0.0,0.0,1.0,142,None,Clear,sky is clear,16.982687
